"STATION","NAME","DATE","ACMH","ACSH","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WESD","WSF1","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03"
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-04-10",,,"2.68"," 1509"," 1214","0.00",,"0.0","0.0",,"73","37",,,"  140","   90",,"0.0",,"10.1","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-04-11",,,"2.46"," 1352"," 1351","0.00",,"0.0","0.0",,"78","41",,,"   60","   70",,"0.0",,"10.1","14.1",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-04-12",,,"3.36"," 1155"," 1119","0.00",,"0.0","0.0",,"81","45",,,"   60","   60",,"0.0",,"13.0","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-04-13",,,"2.24"," 1702"," 1121","0.00",,"0.0","0.0",,"85","47",,,"  100","  320",,"0.0",,"8.9","14.1",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-04-14",,,"2.01"," 2223"," 1245","0.00",,"0.0","0.0",,"86","51",,,"  190","   60",,"0.0",,"10.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-04-15",,,"5.37"," 1341"," 1416","0.00",,"0.0","0.0",,"85","53",,,"  190","  190",,"0.0",,"13.0","16.1",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-04-16",,,"5.82"," 1006"," 1525","0.00",,"0.0","0.0",,"84","56",,,"  270","  270",,"0.0",,"17.0","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-04-17",,,"9.62"," 1431"," 1341","0.00",,"0.0","0.0",,"70","49",,,"   20","   10",,"0.0",,"17.9","23.0",,,,,,"    1",,,,,,,,,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-04-18",,,"7.83"," 0915"," 1144","0.00",,"0.0","0.0",,"68","43",,,"   10","   20",,"0.0",,"16.1","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-04-19",,,"5.37"," 1621"," 1501","0.00",,"0.0","0.0",,"68","45",,,"   20","   30",,"0.0",,"14.1","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-04-20",,,"4.70"," 1036"," 1230","0.00",,"0.0","0.0",,"69","48",,,"   20","  340",,"0.0",,"14.1","17.0",,,,,,"    1",,,,,,,,,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-04-21",,,"4.03"," 1709"," 1249","0.00",,"0.0","0.0",,"74","42",,,"  320","  350",,"0.0",,"13.0","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-04-22",,,"4.47"," 1124"," 1219","0.02",,"0.0","0.0",,"76","47",,,"  200","  230",,"0.0",,"17.0","19.9",,"    1",,,,"    1",,,,,,,,,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-04-23",,,"7.61"," 2243"," 2326","0.00",,"0.0","0.0",,"83","55",,,"  170","  210",,"0.0",,"23.0","32.0",,"    1",,,,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-04-24",,,"11.41"," 1757"," 1751","2.82",,"0.0","0.0",,"70","58",,,"  170","  170",,"0.0",,"25.9","34.9",,"    1","    1","    1",,"    1",,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-04-25",,,"10.51"," 1538"," 1203","0.04",,"0.0","0.0",,"75","56",,,"  260","  220",,"0.0",,"21.0","32.0",,"    1",,,,"    1",,,,,,,,,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-04-26",,,"9.62"," 1359"," 1435","0.00",,"0.0","0.0",,"61","54",,,"  280","  280",,"0.0",,"19.9","25.1",,,,,,,,,,,,,,"    1",,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-04-27",,,"8.50"," 1259"," 1254","0.09",,"0.0","0.0",,"60","44",,,"  320","  330",,"0.0",,"25.9","40.0",,"    1",,"    1","    1","    1",,,,,,,,,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-04-28",,,"3.58"," 1433"," 1432","0.00",,"0.0","0.0",,"69","42",,,"  280","  290",,"0.0",,"14.1","21.0",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-04-29",,,"10.51"," 1630"," 1558","0.00",,"0.0","0.0",,"76","44",,,"  190","  180",,"0.0",,"21.0","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-04-30",,,"14.54"," 2349"," 2349","0.00",,"0.0","0.0",,"82","62",,,"  170","  170",,"0.0",,"23.0","33.1",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-05-01",,,"10.96"," 1139"," 0031","6.32",,"0.0","0.0",,"73","63",,,"   90","  180",,"0.0",,"21.0","28.0",,"    1",,"    1",,"    1",,,,,,,,,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-05-02",,,"7.61"," 0636"," 0630","7.25",,"0.0","0.0",,"75","66",,,"  230","  190",,"0.0",,"30.0","47.0",,"    1","    1","    1",,"    1",,,,"    1",,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-05-03",,,"3.13"," 1221"," 1220","0.00",,"0.0","0.0",,"81","56",,,"  290","  300",,"0.0",,"12.1","14.1",,"    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-05-04",,,"2.91"," 0223"," 0223","0.00",,"0.0","0.0",,"84","54",,,"  360","   10",,"0.0",,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-05-05",,,"6.93"," 1231"," 1231","0.00",,"0.0","0.0",,"86","57",,,"  190","  190",,"0.0",,"17.9","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-05-06",,,"4.47"," 0318"," 0318","0.00",,"0.0","0.0",,"84","63",,,"  350","  360",,"0.0",,"17.9","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-05-07",,,"11.63"," 1004"," 2350","0.00",,"0.0","0.0",,"88","62",,,"  200","  340",,"0.0",,"28.0","36.9",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-05-08",,,"11.41"," 0017"," 0016","0.00",,"0.0","0.0",,"68","49",,,"  330","  320",,"0.0",,"25.1","33.1",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-05-09",,,"7.61"," 0818"," 0016","0.00",,"0.0","0.0",,"64","43",,,"   40","   10",,"0.0",,"15.0","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-05-10",,,"6.26"," 1544"," 1544","0.11",,"0.0","0.0",,"57","46",,,"  160","  160",,"0.0",,"17.0","21.9",,"    1",,,,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-05-11",,,"13.20"," 0752"," 0344","0.00",,"0.0","0.0",,"78","54",,,"  180","  170",,"0.0",,"25.9","34.9",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-05-12",,,"9.84"," 0724"," 0822","0.00",,"0.0","0.0",,"82","67",,,"  200","  200",,"0.0",,"21.9","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-05-13",,,"8.28"," 1517"," 1516","0.00",,"0.0","0.0",,"86","64",,,"  200","  230",,"0.0",,"16.1","21.9",,"    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-05-14",,,"4.25"," 1330"," 1340","0.91",,"0.0","0.0",,"88","63",,,"  350","   10",,"0.0",,"21.0","25.9",,"    1",,"    1",,"    1",,,,,,,,,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-05-15",,,"2.68"," 2112"," 1415","0.28",,"0.0","0.0",,"83","61",,,"  130","  270",,"0.0",,"13.0","16.1",,"    1","    1","    1",,"    1",,,,"    1",,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-05-16",,,"4.70"," 1232"," 1618","0.57",,"0.0","0.0",,"73","65",,,"  170","  250",,"0.0",,"16.1","21.0",,"    1",,,,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-05-17",,,"5.59"," 1547"," 1546","0.28",,"0.0","0.0",,"79","61",,,"  290","  280",,"0.0",,"30.0","40.9",,"    1",,"    1",,"    1",,,"    1",,,,"    1",,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-05-18",,,"5.59"," 0744"," 1458","0.00",,"0.0","0.0",,"63","53",,,"  320","  310",,"0.0",,"13.0","15.0",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-05-19",,,"5.82"," 1904"," 1851","0.00",,"0.0","0.0",,"75","50",,,"   40","   40",,"0.0",,"13.0","16.1",,"    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-05-20",,,"7.16"," 1904"," 1901","0.48",,"0.0","0.0",,"75","53",,,"  160","  150",,"0.0",,"17.9","23.9",,"    1",,"    1",,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-05-21",,,"9.84"," 1221"," 0915","0.02",,"0.0","0.0",,"81","64",,,"  190","  160",,"0.0",,"17.9","25.1",,,,,,"    1",,,,,,,,,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-05-22",,,"2.24"," 1250"," 1127","0.00",,"0.0","0.0",,"86","64",,,"  310","  250",,"0.0",,"10.1","15.0",,"    1","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-05-23",,,"2.01"," 1259"," 1259","0.00",,"0.0","0.0",,"91","63",,,"  130","  120",,"0.0",,"8.9","12.1",,"    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-05-24",,,"4.92"," 1559"," 1151","0.00",,"0.0","0.0",,"88","67",,,"   30","   50",,"0.0",,"15.0","21.0",,"    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-05-25",,,"4.03"," 0857"," 0856","0.00",,"0.0","0.0",,"85","66",,,"  180","  180",,"0.0",,"15.0","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-05-26",,,"3.36"," 1747"," 1745","0.04",,"0.0","0.0",,"88","63",,,"   20","   20",,"0.0",,"23.9","31.1",,"    1",,"    1",,"    1",,,,,,,,,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-05-27",,,"3.58"," 1918"," 1918","0.00",,"0.0","0.0",,"89","65",,,"  350","  360",,"0.0",,"15.0","21.0",,"    1",,,,,,"    1","    1",,,,"    1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-05-28",,,"3.80"," 1632"," 1632","0.04",,"0.0","0.0",,"87","66",,,"  120","  140",,"0.0",,"17.0","23.0",,,,"    1",,"    1",,,,,,,,,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-05-29",,,"3.80"," 1517"," 1507","0.00",,"0.0","0.0",,"85","64",,,"  110","  110",,"0.0",,"12.1","15.0",,"    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-05-30",,,"5.82"," 1555"," 1555","0.13",,"0.0","0.0",,"84","66",,,"  160","  160",,"0.0",,"17.0","21.0",,"    1",,"    1",,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-05-31",,,"4.47"," 1639"," 1636","0.00",,"0.0","0.0",,"83","66",,,"  200","  210",,"0.0",,"13.0","17.0",,"    1",,,,"    1",,,,,,,,,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-06-01",,,"4.92"," 1818"," 1105","0.00",,"0.0","0.0",,"91","67",,,"  180","  360",,"0.0",,"12.1","17.0",,"    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-06-02",,,"4.92"," 1651"," 1650","0.00",,"0.0","0.0",,"90","66",,,"  360","   10",,"0.0",,"28.0","38.9",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-06-03",,,"5.14"," 1448"," 1448","0.01",,"0.0","0.0",,"90","65",,,"  180","  190",,"0.0",,"14.1","17.9",,,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-06-04",,,"5.14"," 1425"," 1411","0.00",,"0.0","0.0",,"89","68",,,"  190","  190",,"0.0",,"14.1","17.9",,"    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-06-05",,,"6.93"," 1152"," 1515","0.00",,"0.0","0.0",,"90","67",,,"  160","  200",,"0.0",,"17.0","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-06-06",,,"8.50"," 1716"," 1415","0.00",,"0.0","0.0",,"86","63",,,"  360","  340",,"0.0",,"21.0","28.0",,"    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-06-07",,,"3.80"," 1801"," 1759","0.00",,"0.0","0.0",,"87","59",,,"   50","   30",,"0.0",,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-06-08",,,"6.04"," 2349"," 1514","0.00",,"0.0","0.0",,"89","65",,,"  190","  300",,"0.0",,"14.1","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-06-09",,,"6.93"," 1407"," 1405","1.55",,"0.0","0.0",,"88","70",,,"  320","  310",,"0.0",,"29.1","40.0",,"    1","    1","    1",,"    1",,,"    1",,,,"    1",,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-06-10",,,"3.58"," 1412"," 0127","0.00",,"0.0","0.0",,"88","70",,,"  220","  220",,"0.0",,"8.9","14.1",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-06-11",,,"7.16"," 1431"," 1430","0.00",,"0.0","0.0",,"91","73",,,"  180","  180",,"0.0",,"19.9","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-06-12",,,"6.04"," 1108"," 1555","0.00",,"0.0","0.0",,"94","76",,,"  220","  180",,"0.0",,"14.1","17.9",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-06-13",,,"4.03"," 1506"," 1505","0.00",,"0.0","0.0",,"95","77",,,"  260","  250",,"0.0",,"14.1","19.9",,"    1",,"    1",,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-06-14",,,"4.92"," 1649"," 1648","0.03",,"0.0","0.0",,"94","74",,,"  270","  260",,"0.0",,"23.9","34.9",,"    1",,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-06-15",,,"5.82"," 1813"," 1904","0.14",,"0.0","0.0",,"95","73",,,"  170","  190",,"0.0",,"17.0","21.0",,"    1",,,,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-06-16",,,"4.92"," 1424"," 1436","0.00",,"0.0","0.0",,"93","72",,,"  300","  290",,"0.0",,"12.1","14.1",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-06-17",,,"3.13"," 1542"," 1544","1.29",,"0.0","0.0",,"87","69",,,"  310","  310",,"0.0",,"28.0","36.0",,"    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-06-18",,,"1.79"," 1802"," 1801","0.00",,"0.0","0.0",,"93","68",,,"  260","  280",,"0.0",,"16.1","23.0",,"    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-06-19",,,"4.47"," 0715"," 0718","0.15",,"0.0","0.0",,"93","74",,,"  320","  320",,"0.0",,"17.0","25.1",,"    1",,,,"    1",,,"    1",,,,"    1",,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-06-20",,,"2.46"," 1015"," 1316","0.00",,"0.0","0.0",,"95","71",,,"   50","  110",,"0.0",,"8.9","13.0",,"    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-06-21",,,"3.80"," 1428"," 1215","0.00",,"0.0","0.0",,"96","70",,,"  120","  140",,"0.0",,"10.1","14.1",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-06-22",,,"2.01"," 1419"," 1419","0.00",,"0.0","0.0",,"96","72",,,"  320","  320",,"0.0",,"10.1","14.1",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-06-23",,,"5.37"," 1123"," 1128","0.00",,"0.0","0.0",,"95","75",,,"  180","  190",,"0.0",,"15.0","21.0",,"    1",,,,,,"    1","    1",,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-06-24",,,"6.04"," 1605"," 1604","0.01",,"0.0","0.0",,"94","75",,,"  310","  310",,"0.0",,"21.0","29.1",,"    1",,"    1",,"    1",,,,,,,,,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-06-25",,,"2.91"," 1811"," 1801","0.12",,"0.0","0.0",,"94","72",,,"  190","  210",,"0.0",,"15.0","17.9",,"    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-06-26",,,"4.47"," 1854"," 1852","0.90",,"0.0","0.0",,"90","70",,,"  340","  320",,"0.0",,"25.9","36.0",,"    1",,"    1",,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-06-27",,,"6.49"," 1855"," 1705","0.00",,"0.0","0.0",,"93","71",,,"  200","  200",,"0.0",,"14.1","19.9",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-06-28",,,"5.82"," 1439"," 1449","0.76",,"0.0","0.0",,"94","74",,,"  320","   10",,"0.0",,"25.9","36.9",,"    1",,"    1",,,,,"    1",,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-06-29",,,"5.14"," 1601"," 1446","0.00",,"0.0","0.0",,"89","71",,,"  350","  340",,"0.0",,"14.1","21.0",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-06-30",,,"7.61"," 1445"," 1124","0.00",,"0.0","0.0",,"87","69",,,"   10","   30",,"0.0",,"16.1","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-07-01",,,"10.07"," 1545"," 1548","0.00",,"0.0","0.0",,"86","64",,,"   30","   10",,"0.0",,"17.9","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-07-02",,,"5.82"," 1849"," 1848","0.00",,"0.0","0.0",,"89","60",,,"   30","   40",,"0.0",,"12.1","14.1",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-07-03",,,"6.04"," 0819"," 0818","0.00",,"0.0","0.0",,"88","70",,,"  180","  190",,"0.0",,"16.1","21.0",,"    1",,,,"    1",,"    1","    1",,,,"    1",,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-07-04",,,"4.03"," 1336"," 0916","0.00",,"0.0","0.0",,"92","70",,,"  190","  200",,"0.0",,"12.1","16.1",,,,,,,,"    1","    1",,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-07-05",,,"5.14"," 1332"," 1032","0.00",,"0.0","0.0",,"92","67",,,"  180","  190",,"0.0",,"14.1","21.0",,"    1",,,,,,"    1","    1",,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-07-06",,,"3.58"," 1217"," 1354","0.00",,"0.0","0.0",,"94","70",,,"  100","  130",,"0.0",,"15.0","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-07-07",,,"2.68"," 1600"," 1508","0.00",,"0.0","0.0",,"97","70",,,"  110","  140",,"0.0",,"10.1","15.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-07-08",,,"3.13"," 1626"," 1346","0.00",,"0.0","0.0",,"98","75",,,"  270","  320",,"0.0",,"13.0","23.9",,"    1",,"    1",,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-07-09",,,"6.26"," 1539"," 1538","0.00",,"0.0","0.0",,"90","75",,,"  340","   10",,"0.0",,"23.0","32.0",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-07-10",,,"4.03"," 1709"," 1709","0.97",,"0.0","0.0",,"91","70",,,"  210","  210",,"0.0",,"15.0","19.9",,"    1",,"    1",,"    1",,,"    1",,,,"    1",,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-07-11",,,"3.80"," 1541"," 1541","1.90",,"0.0","0.0",,"92","68",,,"  190","  190",,"0.0",,"36.0","40.0",,"    1",,"    1",,"    1",,,,,,,,,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-07-12",,,"5.37"," 2014"," 2013","0.41",,"0.0","0.0",,"89","71",,,"  260","  270",,"0.0",,"17.0","23.9",,"    1",,"    1",,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-07-13",,,"4.70"," 1152"," 0028","1.23",,"0.0","0.0",,"87","70",,,"  200","  250",,"0.0",,"12.1","17.0",,"    1",,"    1",,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-07-14",,,"2.46"," 1923"," 1923","0.00",,"0.0","0.0",,"94","73",,,"  110","  110",,"0.0",,"8.9","12.1",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-07-15",,,"2.68"," 1226"," 1306","0.00",,"0.0","0.0",,"94","73",,,"  160","  120",,"0.0",,"12.1","15.0",,"    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-07-16",,,"3.80"," 1708"," 1704","0.09",,"0.0","0.0",,"95","73",,,"  220","  230",,"0.0",,"17.9","25.9",,"    1",,"    1",,"    1",,,,,,,,,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-07-17",,,"5.59"," 1629"," 1629","0.00",,"0.0","0.0",,"89","74",,,"  190","  200",,"0.0",,"14.1","16.1",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-07-18",,,"6.49"," 1038"," 1218","0.00",,"0.0","0.0",,"91","73",,,"  200","  200",,"0.0",,"14.1","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-07-19",,,"5.37"," 2039"," 2039","0.00",,"0.0","0.0",,"93","75",,,"   50","   50",,"0.0",,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-07-20",,,"5.59"," 1536"," 1627","0.00",,"0.0","0.0",,"93","74",,,"  210","  210",,"0.0",,"16.1","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-07-21",,,"4.92"," 1509"," 1449","0.22",,"0.0","0.0",,"94","76",,,"   40","   40",,"0.0",,"23.9","31.1",,"    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-07-22",,,"3.36"," 1635"," 1609","0.00",,"0.0","0.0",,"96","75",,,"  220","  230",,"0.0",,"10.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2010-07-23",,,"3.80"," 1144"," 0949","0.00",,"0.0","0.0",,"96","75",,,"  210","  300",,"0.0",,"12.1","16.1",,,,,,,,,,,,,,,,,,,,,,
